管理番号,No.,都道府県,面接拠点,分野,種別,名称,募集人数,派遣先事業所住所,業務内容,案件キャッチコピー,最寄り駅,最寄り駅より車で,通勤方法,送迎バス,日勤のみフラグ,就業時間,休憩,土日休みフラグ,勤務形態・休日,入社予定日,社宅補助（契約社員）,性別,備考,勤務地市町村
A-118派生3,A-118,和歌山県,和歌山,機械・電気系エンジニア,電気,電機メーカー,4,和歌山県和歌山市手平,業務用空調機および関連部品の設計補助業務,学歴・職歴を活かせる仕事です！,JR宮前駅,徒歩10分,自動車・バイク・自転車,なし,日勤のみ,8:30～17:00,45分,土日祝,会社カレンダーあり,応相談,なし,不問,機械・電気系の学歴（工学部卒など）＋業務経験保有者,和歌山県 和歌山市
A-118派生4,A-118,和歌山県,和歌山,機械・電気系エンジニア,電気,電機メーカー,4,和歌山県和歌山市手平,業務用空調機および関連部品の設計補助業務,学歴・職歴を活かせる仕事です！,JR宮前駅,徒歩10分,自動車・バイク・自転車,なし,日勤のみ,8:30～17:00,45分,土日祝,会社カレンダーあり,応相談,なし,不問,機械・電気系の学歴（工学部卒など）＋業務経験保有者,和歌山県 和歌山市
A-118派生5,A-118,和歌山県,和歌山,機械・電気系エンジニア,電気,電機メーカー,4,和歌山県和歌山市手平,業務用空調機および関連部品の設計補助業務,学歴・職歴を活かせる仕事です！,JR宮前駅,徒歩10分,自動車・バイク・自転車,なし,日勤のみ,8:30～17:00,45分,土日祝,会社カレンダーあり,応相談,なし,不問,機械・電気系の学歴（工学部卒など）＋業務経験保有者,和歌山県 和歌山市
A-119派生1,A-119,静岡県,浜松,設備保全,電気,電機メーカー,2,静岡県湖西市鷲津,生産設備の保全業務,長期に活躍可能。,JR鷲津駅,徒歩15分,自動車・電車・バス・徒歩,なし,3交代,8:15-17:00 16:45-24:45 24:30-8:30,60分,,会社カレンダーあり,即日可能,なし,不問,設備ﾒﾝﾃﾅﾝｽ経験者であればどなたでも可能,静岡県 湖西市
A-119派生2,A-119,静岡県,浜松,設備保全,電気,電機メーカー,2,静岡県湖西市鷲津,生産設備の保全業務,長期に活躍可能。,JR鷲津駅,徒歩15分,自動車・電車・バス・徒歩,なし,3交代,8:15-17:00 16:45-24:45 24:30-8:30,60分,,会社カレンダーあり,即日可能,なし,不問,設備ﾒﾝﾃﾅﾝｽ経験者であればどなたでも可能,静岡県 湖西市
A-119派生3,A-119,静岡県,浜松,設備保全,電気,電機メーカー,2,静岡県湖西市鷲津,生産設備の保全業務,長期に活躍可能。,JR鷲津駅,徒歩15分,自動車・電車・バス・徒歩,なし,3交代,8:15-17:00 16:45-24:45 24:30-8:30,60分,,会社カレンダーあり,即日可能,なし,不問,設備ﾒﾝﾃﾅﾝｽ経験者であればどなたでも可能,静岡県 湖西市
A-119派生4,A-119,静岡県,浜松,設備保全,電気,電機メーカー,2,静岡県湖西市鷲津,生産設備の保全業務,長期に活躍可能。,JR鷲津駅,徒歩15分,自動車・電車・バス・徒歩,なし,3交代,8:15-17:00 16:45-24:45 24:30-8:30,60分,,会社カレンダーあり,即日可能,なし,不問,設備ﾒﾝﾃﾅﾝｽ経験者であればどなたでも可能,静岡県 湖西市
A-119派生5,A-119,静岡県,浜松,設備保全,電気,電機メーカー,2,静岡県湖西市鷲津,生産設備の保全業務,長期に活躍可能。,JR鷲津駅,徒歩15分,自動車・電車・バス・徒歩,なし,3交代,8:15-17:00 16:45-24:45 24:30-8:30,60分,,会社カレンダーあり,即日可能,なし,不問,設備ﾒﾝﾃﾅﾝｽ経験者であればどなたでも可能,静岡県 湖西市
A-120派生1,A-120,静岡県,浜松,IT,機械,輸送機器メーカー,3,静岡県浜松市中央区豊岡,インフラの整備・設置・保守　等,土日休み　長期で稼げます,遠州鉄道　浜北駅,車20分,自動車・電車・バス・徒歩,あり,日勤のみ,8:00～17:00,45分,土日,会社カレンダーあり,即日可能,なし,不問,男女可能　長期で稼げます。　IT知識を十分に発揮可能,静岡県 浜松市
A-120派生2,A-120,静岡県,浜松,IT,機械,輸送機器メーカー,3,静岡県浜松市中央区豊岡,インフラの整備・設置・保守　等,土日休み　長期で稼げます,遠州鉄道　浜北駅,車20分,自動車・電車・バス・徒歩,あり,日勤のみ,8:00～17:00,45分,土日,会社カレンダーあり,即日可能,なし,不問,男女可能　長期で稼げます。　IT知識を十分に発揮可能,静岡県 浜松市
A-120派生3,A-120,静岡県,浜松,IT,機械,輸送機器メーカー,3,静岡県浜松市中央区豊岡,インフラの整備・設置・保守　等,土日休み　長期で稼げます,遠州鉄道　浜北駅,車20分,自動車・電車・バス・徒歩,あり,日勤のみ,8:00～17:00,45分,土日,会社カレンダーあり,即日可能,なし,不問,男女可能　長期で稼げます。　IT知識を十分に発揮可能,静岡県 浜松市
A-120派生4,A-120,静岡県,浜松,IT,機械,輸送機器メーカー,3,静岡県浜松市中央区豊岡,インフラの整備・設置・保守　等,土日休み　長期で稼げます,遠州鉄道　浜北駅,車20分,自動車・電車・バス・徒歩,あり,日勤のみ,8:00～17:00,45分,土日,会社カレンダーあり,即日可能,なし,不問,男女可能　長期で稼げます。　IT知識を十分に発揮可能,静岡県 浜松市
A-120派生5,A-120,静岡県,浜松,IT,機械,輸送機器メーカー,3,静岡県浜松市中央区豊岡,インフラの整備・設置・保守　等,土日休み　長期で稼げます,遠州鉄道　浜北駅,車20分,自動車・電車・バス・徒歩,あり,日勤のみ,8:00～17:00,45分,土日,会社カレンダーあり,即日可能,なし,不問,男女可能　長期で稼げます。　IT知識を十分に発揮可能,静岡県 浜松市
A-121派生1,A-121,兵庫県,大阪,事務,電気,重工業メーカー,1,神戸市中央区東川崎町1-5-7,欧米市場向け半導体ウェハ搬送ロボットの販売・売上に伴うバックオフィス業務全般,英語スキル・Excelスキル活かせます！,JR神戸駅,徒歩10分,徒歩・電車・バス・自転車,なし,日勤のみ,8:00～17:00,60分,土日祝,会社カレンダーあり,応相談,なし,女性歓迎,英語スキル・Excelスキル・事務経験必須,不明
A-121派生2,A-121,兵庫県,大阪,事務,電気,重工業メーカー,1,神戸市中央区東川崎町1-5-7,欧米市場向け半導体ウェハ搬送ロボットの販売・売上に伴うバックオフィス業務全般,英語スキル・Excelスキル活かせます！,JR神戸駅,徒歩10分,徒歩・電車・バス・自転車,なし,日勤のみ,8:00～17:00,60分,土日祝,会社カレンダーあり,応相談,なし,女性歓迎,英語スキル・Excelスキル・事務経験必須,不明
A-121派生3,A-121,兵庫県,大阪,事務,電気,重工業メーカー,1,神戸市中央区東川崎町1-5-7,欧米市場向け半導体ウェハ搬送ロボットの販売・売上に伴うバックオフィス業務全般,英語スキル・Excelスキル活かせます！,JR神戸駅,徒歩10分,徒歩・電車・バス・自転車,なし,日勤のみ,8:00～17:00,60分,土日祝,会社カレンダーあり,応相談,なし,女性歓迎,英語スキル・Excelスキル・事務経験必須,不明
A-121派生4,A-121,兵庫県,大阪,事務,電気,重工業メーカー,1,神戸市中央区東川崎町1-5-7,欧米市場向け半導体ウェハ搬送ロボットの販売・売上に伴うバックオフィス業務全般,英語スキル・Excelスキル活かせます！,JR神戸駅,徒歩10分,徒歩・電車・バス・自転車,なし,日勤のみ,8:00～17:00,60分,土日祝,会社カレンダーあり,応相談,なし,女性歓迎,英語スキル・Excelスキル・事務経験必須,不明
A-121派生5,A-121,兵庫県,大阪,事務,電気,重工業メーカー,1,神戸市中央区東川崎町1-5-7,欧米市場向け半導体ウェハ搬送ロボットの販売・売上に伴うバックオフィス業務全般,英語スキル・Excelスキル活かせます！,JR神戸駅,徒歩10分,徒歩・電車・バス・自転車,なし,日勤のみ,8:00～17:00,60分,土日祝,会社カレンダーあり,応相談,なし,女性歓迎,英語スキル・Excelスキル・事務経験必須,不明
A-122派生1,A-122,香川県,高松,IT,IT,大手ITメーカー,1,香川県高松市番町１－１０－２,自治体向けシステムの導入、保守・運用,人気の自治体向け案件,高松駅,徒歩１０分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,香川県 高松市
A-122派生2,A-122,香川県,高松,IT,IT,大手ITメーカー,1,香川県高松市番町１－１０－２,自治体向けシステムの導入、保守・運用,人気の自治体向け案件,高松駅,徒歩１０分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,香川県 高松市
A-122派生3,A-122,香川県,高松,IT,IT,大手ITメーカー,1,香川県高松市番町１－１０－２,自治体向けシステムの導入、保守・運用,人気の自治体向け案件,高松駅,徒歩１０分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,香川県 高松市
A-122派生4,A-122,香川県,高松,IT,IT,大手ITメーカー,1,香川県高松市番町１－１０－２,自治体向けシステムの導入、保守・運用,人気の自治体向け案件,高松駅,徒歩１０分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,香川県 高松市
A-122派生5,A-122,香川県,高松,IT,IT,大手ITメーカー,1,香川県高松市番町１－１０－２,自治体向けシステムの導入、保守・運用,人気の自治体向け案件,高松駅,徒歩１０分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,香川県 高松市
A-123派生1,A-123,愛媛県,高松,IT,IT,大手ITメーカー,1,愛媛県松山市永代町１３,百貨店向けシステムの開発・設計・構築・運用・保守,開発～運用・保守まで幅広く経験できます,松山市駅,徒歩３分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,愛媛県 松山市
A-123派生2,A-123,愛媛県,高松,IT,IT,大手ITメーカー,1,愛媛県松山市永代町１３,百貨店向けシステムの開発・設計・構築・運用・保守,開発～運用・保守まで幅広く経験できます,松山市駅,徒歩３分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,愛媛県 松山市
A-123派生3,A-123,愛媛県,高松,IT,IT,大手ITメーカー,1,愛媛県松山市永代町１３,百貨店向けシステムの開発・設計・構築・運用・保守,開発～運用・保守まで幅広く経験できます,松山市駅,徒歩３分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,愛媛県 松山市
A-123派生4,A-123,愛媛県,高松,IT,IT,大手ITメーカー,1,愛媛県松山市永代町１３,百貨店向けシステムの開発・設計・構築・運用・保守,開発～運用・保守まで幅広く経験できます,松山市駅,徒歩３分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,愛媛県 松山市
A-123派生5,A-123,愛媛県,高松,IT,IT,大手ITメーカー,1,愛媛県松山市永代町１３,百貨店向けシステムの開発・設計・構築・運用・保守,開発～運用・保守まで幅広く経験できます,松山市駅,徒歩３分,徒歩・電車・バス・自転車,なし,日勤,8:00～17:00,60,土日祝,会社カレンダーあり,応相談,あり,不問,,愛媛県 松山市
A-124派生1,A-124,愛知県,刈谷,事務,機械,大手自動車メーカー,1,愛知県豊田市トヨタ町１,伝票・帳票処理等の事務業務,事務経験者大歓迎！！,竹村駅,車で15分,自動車・バイク・自転車,なし,日勤のみ,8:30～17:30,60,土日休み,5勤2休　※会社カレンダーあり,即日～1月末まで,,女性歓迎,20～30代の女性、事務系経験者、きれいな職場です,愛知県 豊田市
